450	0.0266264651	2.0576514970	1.43
451	0.0266197096	2.0562545355	1.43
452	0.0266116665	2.0548572938	1.43
453	0.0266021119	2.0534738103	1.43
454	0.0265883062	2.0520467395	1.43
455	0.0265655578	2.0504445449	1.43
456	0.0265348134	2.0486798470	1.43
457	0.0264971862	2.0467697486	1.43
458	0.0264537890	2.0447313523	1.43
459	0.0264057350	2.0425817605	1.43
460	0.0263541371	2.0403380760	1.43
461	0.0263001083	2.0380174014	1.43
462	0.0262447617	2.0356368392	1.43
463	0.0261892103	2.0332134920	1.43
464	0.0261345670	2.0307644624	1.43
465	0.0260819449	2.0283068531	1.43
466	0.0260324569	2.0258577666	1.43
467	0.0259872162	2.0234343055	1.43
468	0.0259473357	2.0210535725	1.43
469	0.0259139284	2.0187326701	1.43
470	0.0258870126	2.0164881624	1.43
471	0.0258608118	2.0143209203	1.43
472	0.0258345223	2.0122142847	1.43
473	0.0258083996	2.0101506908	1.43
474	0.0257826990	2.0081125739	1.43
475	0.0257576758	2.0060823690	1.43
476	0.0257335854	2.0040425113	1.43
477	0.0257106832	2.0019754359	1.43
478	0.0256892245	1.9998635780	1.43
479	0.0256694647	1.9976893728	1.43
480	0.0256516592	1.9954352553	1.43
481	0.0256360633	1.9930836608	1.43
482	0.0256229325	1.9906170244	1.43
483	0.0256125219	1.9880177812	1.43
484	0.0256050871	1.9852683663	1.43
485	0.0256008834	1.9823512151	1.43
486	0.0256000000	1.9792330676	1.43
487	0.0256000000	1.9756713422	1.43
488	0.0256000000	1.9716367533	1.43
489	0.0256000000	1.9671920218	1.43
490	0.0256000000	1.9623998687	1.43
491	0.0256000000	1.9573230150	1.43
492	0.0256000000	1.9520241817	1.43
493	0.0256000000	1.9465660898	1.43
494	0.0256000000	1.9410114603	1.43
495	0.0256000000	1.9354230141	1.43
496	0.0256000000	1.9298634724	1.43
497	0.0256000000	1.9243955559	1.43
498	0.0256000000	1.9190819858	1.43
499	0.0256000000	1.9139854830	1.43
500	0.0256000000	1.9091687686	1.43
501	0.0256000000	1.9046945635	1.43
502	0.0255998969	1.9006117222	1.43
503	0.0255981042	1.8967428211	1.43
504	0.0255941910	1.8930054333	1.43
505	0.0255882992	1.8893864327	1.43
506	0.0255805709	1.8858726933	1.43
507	0.0255711480	1.8824510889	1.43
508	0.0255601725	1.8791084936	1.43
509	0.0255477864	1.8758317813	1.43
510	0.0255341315	1.8726078259	1.43
511	0.0255193500	1.8694235012	1.43
512	0.0255035838	1.8662656814	1.43
513	0.0254869748	1.8631212402	1.43
514	0.0254696650	1.8599770516	1.43
515	0.0254517964	1.8568199896	1.43
516	0.0254335110	1.8536369280	1.43
517	0.0254149507	1.8504147409	1.43
518	0.0253961441	1.8471424232	1.43
519	0.0253736077	1.8438783928	1.43
520	0.0253461031	1.8406492207	1.43
521	0.0253142585	1.8374482281	1.43
522	0.0252787019	1.8342687358	1.43
523	0.0252400614	1.8311040650	1.43
524	0.0251989650	1.8279475366	1.43
525	0.0251560409	1.8247924716	1.43
526	0.0251119171	1.8216321912	1.43
527	0.0250672217	1.8184600162	1.43
528	0.0250225826	1.8152692677	1.43
529	0.0249786282	1.8120532667	1.43
530	0.0249359862	1.8088053343	1.43
531	0.0248952850	1.8055187914	1.43
532	0.0248571524	1.8021869591	1.43
533	0.0248222166	1.7988031583	1.43
534	0.0247909672	1.7953597207	1.43
535	0.0247616358	1.7918391702	1.43
536	0.0247334096	1.7882451379	1.43
537	0.0247061690	1.7845880380	1.43
538	0.0246797942	1.7808782847	1.43
539	0.0246541655	1.7771262922	1.43
540	0.0246291633	1.7733424747	1.43
541	0.0246046678	1.7695372464	1.43
542	0.0245805593	1.7657210214	1.43
543	0.0245567181	1.7619042141	1.43
544	0.0245330246	1.7580972385	1.43
545	0.0245093590	1.7543105089	1.43
546	0.0244856016	1.7505544394	1.43
547	0.0244616328	1.7468394443	1.43
548	0.0244373328	1.7431759377	1.43
549	0.0244125819	1.7395743339	1.43
550	0.0243872875	1.7360456801	1.43
551	0.0243615689	1.7325955969	1.43
