380	0.02046847	3.35274565	1.43
400	0.02014799	3.19638421	1.43
471	0.021674792	2.661482765	1.43
526	0.024185981	2.280019741	1.43
591	0.026396913	1.882793024	1.43
621	0.02664085	1.732541274	1.43
659	0.02721212	1.614880167	1.43
691	0.02873428	1.538735866	1.43
731	0.029075565	1.453421979	1.43
851	0.028410973	1.255828994	1.43
971	0.033171402	1.102301019	1.43
