0.00000
4.09649
7.93726
11.53360
14.89649
18.03658
20.96425
23.68953
26.22218
28.57167
30.74718
32.75759
34.61153
36.31734
37.88309
39.31661
40.62544
41.81690
42.89804
43.87567
44.75637
45.54648
46.25210
46.87913
47.43323
47.91984
48.34420
48.71135
49.02612
49.29312
49.51679
49.70138
49.85095
49.96937
50.06034
50.12739
50.17388
50.20298
50.21774
50.22103
50.21556
50.20389
50.18846
50.17154
50.15528
50.14167
50.13260
50.12982
50.13494
50.14947
50.17479
50.21219
50.26282
50.32774
50.40789
50.50415
50.61725
50.74787
50.89658
51.06386
51.25011
51.45565
51.68074
51.92552
52.19011
52.47452
52.77872
53.10260
53.44600
53.80870
54.19043
54.59085
55.00960
55.44623
55.90029
56.37125
56.85858
57.36169
57.87994
58.41269
58.95926
59.51893
60.09096
60.67459
61.26905
61.87353
62.48722
63.10928
63.73888
64.37516
65.01726
65.66431
66.31543
66.96976
67.62641
68.28451
68.94317
69.60155
70.25876
70.91395
71.56627
72.21489
72.85898
73.49773
74.13035
74.75604
75.37405
75.98363
76.58406
77.17463
77.75467
78.32352
78.88054
79.42512
79.95670
80.47472
80.97865
81.46800
81.94231
82.40115
82.84412
83.27086
83.68102
84.07433
84.45050
84.80932
85.15059
85.47417
85.77993
86.06779
86.33772
86.58971
86.82380
87.04007
87.23862
87.41962
87.58326
87.72977
87.85943
87.97255
88.06949
88.15064
88.21643
88.26734
88.30389
88.32662
88.33614
88.33307
88.31809
88.29191
88.25527
88.20897
88.15382
88.09068
88.02047
87.94409
87.86254
87.77680
87.68791
87.59695
87.50502
87.41325
87.32281
87.23490
87.15073
87.07156
86.99867
86.93337
86.87699
86.83088
86.79643
86.77502
86.76809
86.77708
86.80344
86.84864
86.91418
87.00156
87.11229
87.24791
87.40996
87.59996
87.81949
88.07009
88.35333
88.67075
89.02393
89.41442
89.84378
90.31355
90.82527
91.38047
91.98067
92.62738
93.32208
94.06624
94.86132
95.70875
96.60992
97.56622
98.57899
99.64955
100.77919
101.96915
103.22064
104.53482
105.91283
107.35574
108.86458
110.44033
112.08391
113.79618
115.57797
117.43000
119.35297
121.34748
123.41407
125.55322
127.76532
130.05066
132.40950
134.84195
137.34808
139.92785
142.58112
145.30766
148.10713
150.97910
153.92300
156.93818
160.02385
163.17913
166.40300
169.69429
173.05174
176.47395
179.95935
183.50627
187.11286
190.77716
194.49702
198.27016
202.09413
205.96631
209.88392
213.84401
217.84344
221.87891
225.94693
230.04380
234.16566
238.30843
242.46783
246.63939
250.81841
255.00000
